"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,3.599261,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,3.533762,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,3.512545,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,3.517227,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,3.502571,,
"CCUS","Currency exchange rates, monthly average","ISR","Israel","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,3.42513,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.715455,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.71375,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.661111,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.705789,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.478824,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.236667,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.209091,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.198036,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,1.160362,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,0.969928,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.896269,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0.89519,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,0.950073,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,0.895856,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,0.679125,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,0.708749,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,0.650871,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,0.658703,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,0.663872,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,0.429697,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.246365,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0.223835,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.216616,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,0.234654,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.234601,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.21067,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.111232,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.097762,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.08702,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.114789,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.101912,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.097983,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.080002,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.092436,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.13234,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.115552,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.089136,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.071796,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.095433,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.11043,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.102796,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.08867,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.111531,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.120824,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.11507,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.114457,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.136484,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.120556,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.131057,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.121881,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.114542,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.104261,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.115237,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.10702,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.118849,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.127811,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.103609,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.083093,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.128525,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.127631,,
"IR3TIB","Short-term interest rates, Per cent per annum","ISR","Israel","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.1149,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,1.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,1.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,0.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,0.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,0.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,0.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,0.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,0.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.27,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ISR","Israel","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.1,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,6.94,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,6.99,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,7.13,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,7.05,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,6.99,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,7.35,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,7.51,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,7.56,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,7.5,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,7.53,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,7.65,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,7.77,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,7.91,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,7.8,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,8.17,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,8.18,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,8.14,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,8.12,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,8.22,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,8.57,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,8.73,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,8.88,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,8.63,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,10.22,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,10.37,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,10.51,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,10.7,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,10,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,9.61,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,9.13,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,9.19,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,12.16,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,12.64,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,12.27,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,12.24,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,11.82,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,11.56,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,11.25,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,10.65,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,10.61,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,10.49,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,10.3,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,10.13,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,10.12,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,10.01,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,10.08,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,10.11,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,9.95,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,9.62,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,9.77,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,9.56,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,9.33,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,9.09,,
